2.8	1.5537196299008171	-63.2543372888711
2.81	1.5532067615548548	-63.0707403007352
2.82	1.5526997370822637	-63.5300950055558
2.83	1.5521984399313815	-63.5980219986317
2.84	1.5517027564566752	-63.286823420891196
2.85	1.5512125758267385	-63.967569873631
2.86	1.550727789935818	-64.5165266188863
2.87	1.5502482933187118	-64.63357314295669
2.88	1.5497739830688855	-64.8689545373801
2.89	1.5493047587596642	-65.2033427539439
2.9	1.5488405223683621	-65.3844732510787
2.91	1.5483811782032235	-65.5664791363748
2.92	1.5479266328330499	-65.6595044343628
2.93	1.5474767950193977	-65.2539809750673
2.94	1.5470315756512374	-65.7379056653988
2.95	1.5465908876819645	-66.01531468087191
2.96	1.5461546460686675	-65.3967008765923
2.97	1.5457227677135557	-65.6679945789707
2.98	1.5452951714074532	-66.1820789322363
2.99	1.5448717777752792	-65.5119677704855
3.	1.5444525092234256	-64.6225563156954
3.01	1.5440372898889616	-64.3456261497222
3.02	1.5436260455905826	-63.717268396508
3.03	1.5432187037812388	-62.244240988924005
3.04	1.5428151935023733	-60.9624288058965
3.05	1.5424154453397043	-59.3871722680152
3.06	1.5420193913804934	-57.5417089265993
3.07	1.5416269651722374	-55.5435694421575
3.08	1.541238101682729	-53.2894753657524
3.09	1.540852737261435	-50.8069253675222
3.1	1.5404708096021376	-48.2918227200512
3.11	1.540092257706792	-45.9617017148533
3.12	1.5397170218505531	-43.4646667673335
3.13	1.5393450435479286	-40.8862635426878
3.14	1.5389762655200108	-38.6222939248497
3.15	1.5386106316627517	-36.597259802795
3.16	1.538248087016243	-34.2256517718151
3.17	1.537888577734955	-31.9887316426324
3.18	1.5375320510589114	-30.0228795383799
3.19	1.537178455285755	-27.9837924866402
3.2	1.5368277397436774	-26.149111097258498
3.21	1.5364798547651797	-24.335766817421398
3.22	1.5361347516616335	-22.6829005105084
3.23	1.5357923826986173	-21.1278787263151
3.24	1.5354527010719916	-19.6184925262993
3.25	1.5351156608846985	-18.2606826003458
3.26	1.5347812171242494	-16.950196454447003
3.27	1.534449325640885	-15.828927239380599
3.28	1.5341199431263763	-14.800171342115998
3.29	1.5337930270934523	-13.7744838506092
3.3	1.5334685358558255	-12.8616871226851
3.31	1.5331464285088006	-11.961556652693499
3.32	1.5328266649104412	-11.108757040698
3.33	1.53250920566328	-10.2910942322163
3.34	1.532194012096552	-9.534308530888088
3.35	1.531881046248932	-8.88845371938875
3.36	1.531570270851762	-8.28647667423592
3.37	1.5312616493127496	-7.7531272103532505
3.38	1.530955145700126	-7.23888151702399
3.39	1.5306507247272414	-6.72171022372427
3.4	1.5303483517375915	-6.25964684549854
3.41	1.530047992690255	-5.82898299851235
3.42	1.5297496141457314	-5.432021825982661
3.43	1.5294531832521654	-5.07497340607241
3.44	1.5291586677319473	-4.72914312368108
3.45	1.5288660358686728	-4.44548966487349
3.46	1.5285752564944575	-4.10909467582268
3.47	1.5282862989775878	-3.80432733702603
3.48	1.5279991332105036	-3.56215352266902
3.49	1.5277137295980967	-3.34346986345423
3.5	1.5274300590463223	-3.12759135011255
3.51	1.5271480929511054	-2.91911419764612
3.52	1.5268678031875396	-2.7224349902591403
3.53	1.5265891620993661	-2.54175992864246
3.54	1.5263121424887265	-2.36629719087417
3.55	1.5260367176061767	-2.21045162084945
3.56	1.5257628611409613	-2.11424646413144
3.57	1.525490547211531	-1.95486573625966
3.58	1.5252197503563067	-1.8197615895127999
3.59	1.5249504455246725	-1.70010333498275
3.6	1.5246826080681977	-1.54937298138416
3.61	1.5244162137320791	-1.48779301175417
3.62	1.524151238646795	-1.4083360426932898
3.63	1.523887659319969	-1.31657375372882
3.64	1.5236254526284323	-1.2701727370151699
3.65	1.5233645958104831	-1.2118104653403299
3.66	1.5231050664583348	-1.12077571537153
3.67	1.5228468425107489	-1.01594659252017
3.68	1.5225899022458467	-0.9852139768809101
3.69	1.5223342242740934	-0.944735469278434
3.7	1.522079787531454	-0.911921546271262
3.71	1.5218265712727095	-0.876976564177057
3.72	1.521574555064935	-0.8438729788299
3.73	1.5213237187811326	-0.810066399575588
3.74	1.5210740425940128	-0.786569426181149
3.75	1.520825506969925	-0.789735192723094
3.76	1.5205780926629275	-0.807196724671932
3.77	1.5203317807089993	-0.821999474085454
3.78	1.5200865524203808	-0.841565144671118
3.79	1.5198423893800532	-0.854187235927815
3.8	1.5195992734363366	-0.853508607484745
3.81	1.519357186697619	-0.87354613848422
3.82	1.5191161115272016	-0.899461454173656
3.83	1.5188760305382614	-0.907155619110672
3.84	1.5186369265889308	-0.852932314659116
3.85	1.5183987827774852	-0.866623917236806
3.86	1.5181615824376387	-0.899833638428542
3.87	1.517925309133947	-0.840610290387438
3.88	1.5176899466573106	-0.7948577799165379
3.89	1.5174554790205792	-0.7470610120618011
3.9	1.5172218904542507	-0.660306080546755
3.91	1.5169891654022682	-0.610331624196312
3.92	1.5167572885179057	-0.616323388619538
3.93	1.516526244659745	-0.5956397256164311
3.94	1.5162960188877401	-0.5713056084767341
3.95	1.516066596459366	-0.5609438231594981
3.96	1.5158379628258496	-0.535614079246447
3.97	1.5156101036284841	-0.512471536188309
3.98	1.515383004695018	-0.500739477475931
3.99	1.5151566520361248	-0.525166880055925
4.	1.5149310318419447	-0.528653347407124
4.01	1.5147061304786988	-0.475661958250722
4.02	1.5144819344853788	-0.49276820442878305
4.03	1.5142584305704991	-0.485494668917246
4.04	1.514035605608922	-0.484469503321365
4.05	1.513813446638745	-0.49363033929166805
4.06	1.5135919408582557	-0.48533487792528196
4.07	1.513371075622946	-0.486906413208146
